RowID,EntryID,Gny,Placement,Finish,Start,Weight,Successful,Experienced,SameDriver,WonLast,WonLastThree
﻿Şanlıurfa_27022020_1_WARBIRD,﻿Şanlıurfa_27022020_1,"2,90",2,1,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_1_DAVAIDAVAI,﻿Şanlıurfa_27022020_1,"8,95",3,1,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_1_PHOEBEBUFFAY,﻿Şanlıurfa_27022020_1,"11,55",4,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_1_ECESULTAN,﻿Şanlıurfa_27022020_1,"19,00",5,0,1,1,0,1,0,0,0
﻿Şanlıurfa_27022020_1_İNTİKAM,﻿Şanlıurfa_27022020_1,"12,50",6,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_1_JUANA,﻿Şanlıurfa_27022020_1,"3,50",7,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_1_TATLIBAHAR,﻿Şanlıurfa_27022020_1,"37,10",8,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_1_ENGİNAR,﻿Şanlıurfa_27022020_1,"9,55",9,0,1,1,0,1,0,0,0
﻿Şanlıurfa_27022020_1_MYAEROBICLADY,﻿Şanlıurfa_27022020_1,"56,50",10,0,1,1,1,0,0,1,1
﻿Şanlıurfa_27022020_2_MISSADANA,﻿Şanlıurfa_27022020_2,"42,15",2,1,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_2_YELLOWCANARIAN,﻿Şanlıurfa_27022020_2,"3,55",3,1,0,1,0,0,0,0,0
﻿Şanlıurfa_27022020_2_CUVEHAYDAR,﻿Şanlıurfa_27022020_2,"15,25",4,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_2_KARARSIZ,﻿Şanlıurfa_27022020_2,"7,95",5,0,0,1,1,1,0,0,0
﻿Şanlıurfa_27022020_2_FLOODGRIL,﻿Şanlıurfa_27022020_2,"12,95",6,0,1,1,1,1,0,0,0
﻿Şanlıurfa_27022020_2_ÖNDERYE,﻿Şanlıurfa_27022020_2,"10,80",7,0,1,1,1,1,0,0,0
﻿Şanlıurfa_27022020_2_YARIŞBEYİ,﻿Şanlıurfa_27022020_2,"14,65",8,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_2_FASTFANTASTIC,﻿Şanlıurfa_27022020_2,"28,85",9,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_2_REHAHAN,﻿Şanlıurfa_27022020_2,"8,15",10,0,1,1,0,0,0,0,0
﻿Şanlıurfa_27022020_2_SONERİM,﻿Şanlıurfa_27022020_2,"12,45",11,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_2_HEMEDAN,﻿Şanlıurfa_27022020_2,"26,20",12,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_3_AKKUŞFIRTINASI,﻿Şanlıurfa_27022020_3,"12,10",1,1,0,1,1,1,0,0,0
﻿Şanlıurfa_27022020_3_KARAKEÇİAĞASI,﻿Şanlıurfa_27022020_3,"8,40",2,1,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_3_ANAKUCAĞI,﻿Şanlıurfa_27022020_3,"7,00",3,1,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_3_MELİKHAN,﻿Şanlıurfa_27022020_3,"8,10",4,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_3_DELİBALIM,﻿Şanlıurfa_27022020_3,"23,75",5,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_3_BEYYURDU,﻿Şanlıurfa_27022020_3,"17,15",6,0,1,1,0,1,0,0,0
﻿Şanlıurfa_27022020_3_KÜÇÜKALPER,﻿Şanlıurfa_27022020_3,"6,75",7,0,0,1,0,0,0,0,0
﻿Şanlıurfa_27022020_3_SANCAKBEYOĞLU,﻿Şanlıurfa_27022020_3,"5,50",8,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_3_BÜYÜKATLI,﻿Şanlıurfa_27022020_3,"15,75",9,0,0,1,0,0,0,0,0
﻿Şanlıurfa_27022020_3_DUNDAS,﻿Şanlıurfa_27022020_3,"14,85",10,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_3_AZADAĞA,﻿Şanlıurfa_27022020_3,"19,95",11,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_3_SAFİRA,﻿Şanlıurfa_27022020_3,"7,15",12,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_3_ALTUNBİR,﻿Şanlıurfa_27022020_3,"11,45",13,0,1,1,0,1,0,0,0
﻿Şanlıurfa_27022020_3_DOĞUDENİZ,﻿Şanlıurfa_27022020_3,"32,85",14,0,0,1,0,0,0,0,0
﻿Şanlıurfa_27022020_4_TULPARHAN,﻿Şanlıurfa_27022020_4,"19,50",1,1,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_4_ALAÇATIAĞASI,﻿Şanlıurfa_27022020_4,"7,40",2,1,0,1,1,1,0,0,0
﻿Şanlıurfa_27022020_4_MAKTAYMAN,﻿Şanlıurfa_27022020_4,"3,70",3,1,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_4_OSMANİYEÇOCUĞU,﻿Şanlıurfa_27022020_4,"15,35",4,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_4_BLACKSWINNER,﻿Şanlıurfa_27022020_4,"7,45",5,0,1,1,0,1,0,0,0
﻿Şanlıurfa_27022020_4_TOPANGA,﻿Şanlıurfa_27022020_4,"29,00",6,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_4_KOCABAYRAM,﻿Şanlıurfa_27022020_4,"9,80",7,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_4_BABAABDULLAH,﻿Şanlıurfa_27022020_4,"15,80",8,0,0,1,1,1,0,0,0
﻿Şanlıurfa_27022020_4_TINASOĞLU,﻿Şanlıurfa_27022020_4,"7,40",9,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_4_UTKUNBABACAN,﻿Şanlıurfa_27022020_4,"2,50",10,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_4_CANKILIÇ,﻿Şanlıurfa_27022020_4,"57,50",11,0,0,1,1,1,0,0,0
﻿Şanlıurfa_27022020_4_NİZAMİ,﻿Şanlıurfa_27022020_4,"93,35",12,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_4_SAWYER,﻿Şanlıurfa_27022020_4,"56,75",13,0,1,1,0,1,0,0,0
﻿Şanlıurfa_27022020_4_KARADAMAR,﻿Şanlıurfa_27022020_4,"27,35",14,0,1,1,0,1,0,0,0
﻿Şanlıurfa_27022020_5_SOKAKKRALI,﻿Şanlıurfa_27022020_5,"6,30",1,1,1,1,0,1,0,0,0
﻿Şanlıurfa_27022020_5_DİZDARMERT,﻿Şanlıurfa_27022020_5,"7,30",2,1,1,1,0,1,0,0,0
﻿Şanlıurfa_27022020_5_ÖZGENHAN,﻿Şanlıurfa_27022020_5,"17,10",3,1,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_5_TUMBULKAVÇİNOĞLU,﻿Şanlıurfa_27022020_5,"6,85",4,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_5_JOKERTUMBUL,﻿Şanlıurfa_27022020_5,"4,20",5,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_5_MÜCBİR,﻿Şanlıurfa_27022020_5,"18,20",6,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_5_BREDELAL,﻿Şanlıurfa_27022020_5,"11,85",7,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_5_SEVMURAT,﻿Şanlıurfa_27022020_5,"4,95",8,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_5_ÖVÜNÇCAN,﻿Şanlıurfa_27022020_5,"4,35",9,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_5_ÜNSALMIŞ,﻿Şanlıurfa_27022020_5,"32,80",10,0,1,1,0,1,0,0,0
﻿Şanlıurfa_27022020_6_DISTANTBABY,﻿Şanlıurfa_27022020_6,"8,95",1,1,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_6_RISEOFSILENCE,﻿Şanlıurfa_27022020_6,"2,80",2,1,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_6_SÜREYYAHANIM,﻿Şanlıurfa_27022020_6,"20,15",3,1,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_6_AYSUCAN,﻿Şanlıurfa_27022020_6,"5,45",4,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_6_EFELİEMİNE,﻿Şanlıurfa_27022020_6,"14,45",5,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_6_EMİRACAN,﻿Şanlıurfa_27022020_6,"19,95",6,0,1,1,0,1,0,0,0
﻿Şanlıurfa_27022020_6_EVOLUTION,﻿Şanlıurfa_27022020_6,"9,35",7,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_6_ÇAVREŞE,﻿Şanlıurfa_27022020_6,"2,50",8,0,1,1,0,1,0,0,0
﻿Şanlıurfa_27022020_6_BERFİNHAT,﻿Şanlıurfa_27022020_6,"58,25",9,0,0,1,0,0,0,0,0
﻿Şanlıurfa_27022020_7_GÜNEYCAN,﻿Şanlıurfa_27022020_7,"20,70",1,1,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_7_TONGA,﻿Şanlıurfa_27022020_7,"3,50",2,1,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_7_PRENSESALVİNA,﻿Şanlıurfa_27022020_7,"46,30",3,1,1,1,0,1,0,0,0
﻿Şanlıurfa_27022020_7_CUPIDSARROW,﻿Şanlıurfa_27022020_7,"12,75",4,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_7_CAPTAINCEMO,﻿Şanlıurfa_27022020_7,"8,50",5,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_7_SÜRMELİAĞA,﻿Şanlıurfa_27022020_7,"5,35",6,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_7_MARMARAY,﻿Şanlıurfa_27022020_7,"21,10",7,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_7_GÖNCÜBEY,﻿Şanlıurfa_27022020_7,"15,90",9,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_7_HOYHOOY,﻿Şanlıurfa_27022020_7,"37,25",10,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_7_ARAPAHO,﻿Şanlıurfa_27022020_7,"13,35",11,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_7_IMBARCO,﻿Şanlıurfa_27022020_7,"30,80",12,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_7_ORANGEBLOSSOM,﻿Şanlıurfa_27022020_7,"22,10",13,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_7_KARAKARTALIM,﻿Şanlıurfa_27022020_7,"54,15",14,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_7_KINGABJAR,﻿Şanlıurfa_27022020_7,"13,80",15,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_7_ARBEDAŞLI,﻿Şanlıurfa_27022020_7,"19,75",16,0,0,1,0,1,0,0,0
﻿Şanlıurfa_27022020_7_BARBAROSSA,﻿Şanlıurfa_27022020_7,"169,00",17,0,1,1,0,1,0,0,0
﻿Şanlıurfa_27022020_7_ASLANPARÇASI,﻿Şanlıurfa_27022020_7,"28,75",18,0,0,1,0,1,0,0,0
﻿Dubai Meydan_27022020_1_AFEFETGÜLÜ,﻿Dubai Meydan_27022020_1,"11,85",4,0,1,1,0,0,0,0,0
﻿Dubai Meydan_27022020_1_AFEFETGÜLÜ,﻿Dubai Meydan_27022020_1,"39,25",11,0,0,1,0,0,0,0,0
﻿Dubai Meydan_27022020_2_WELLBORN,﻿Dubai Meydan_27022020_2,"1,15",1,1,0,1,0,1,0,0,0
﻿Dubai Meydan_27022020_2_SILENTATTACK,﻿Dubai Meydan_27022020_2,"60,10",2,1,0,1,0,1,0,0,0
﻿Dubai Meydan_27022020_2_FIRSTCHILD,﻿Dubai Meydan_27022020_2,"1,15",11,0,0,1,1,0,0,0,0
﻿Dubai Meydan_27022020_3_STARDANCER,﻿Dubai Meydan_27022020_3,"1,40",1,1,0,1,0,1,0,0,0
﻿Dubai Meydan_27022020_3_BIGAPPLE,﻿Dubai Meydan_27022020_3,"35,90",6,0,0,1,0,1,0,0,0
﻿Dubai Meydan_27022020_3_OCEANGIRL,﻿Dubai Meydan_27022020_3,"38,05",9,0,1,1,0,1,0,0,0
﻿Dubai Meydan_27022020_4_CAPTAINSBABY,﻿Dubai Meydan_27022020_4,"12,95",2,1,0,1,0,1,0,0,0
﻿Dubai Meydan_27022020_4_FIGHTER,﻿Dubai Meydan_27022020_4,"4,50",6,0,1,1,1,1,0,0,0
﻿Dubai Meydan_27022020_5_SECRETHISTORY,﻿Dubai Meydan_27022020_5,"1,45",1,1,1,1,0,1,0,0,0
﻿Dubai Meydan_27022020_6_GEORGEBEST*,﻿Dubai Meydan_27022020_6,"1,90",4,0,1,1,0,1,0,0,0
﻿Dubai Meydan_27022020_6_GREATGALLOP,﻿Dubai Meydan_27022020_6,"20,25",6,0,0,1,0,1,0,0,0
﻿Dubai Meydan_27022020_6_REDBOS,﻿Dubai Meydan_27022020_6,"2,95",9,0,0,1,0,0,0,0,0
﻿Dubai Meydan_27022020_6_GRANDAKARCA,﻿Dubai Meydan_27022020_6,"20,85",10,0,1,1,1,1,0,0,0
﻿Dubai Meydan_27022020_7_AMERICANO,﻿Dubai Meydan_27022020_7,"1,15",3,1,0,1,0,0,0,0,0
﻿Dubai Meydan_27022020_7_ZAMANTININKIZI,﻿Dubai Meydan_27022020_7,"1,15",5,0,0,1,0,1,0,0,0
﻿Dubai Meydan_27022020_7_BIGBET,﻿Dubai Meydan_27022020_7,"31,60",8,0,0,1,0,1,0,0,0
﻿Gulfstream Park _27022020_1_REDBOS,﻿Gulfstream Park _27022020_1,"3,90",1,1,0,1,0,0,0,0,0
﻿Gulfstream Park _27022020_1_NOTHINGPERSONAL,﻿Gulfstream Park _27022020_1,"1,60",2,1,0,1,0,0,0,0,0
﻿Gulfstream Park _27022020_1_SWEETIEBERYL,﻿Gulfstream Park _27022020_1,"6,80",4,0,0,1,0,1,0,0,0
﻿Gulfstream Park _27022020_1_COOLBULLET,﻿Gulfstream Park _27022020_1,"8,25",5,0,1,1,0,1,0,0,0
﻿Gulfstream Park _27022020_1_FORTISPUELLA,﻿Gulfstream Park _27022020_1,"7,85",7,0,1,1,0,1,0,0,0
﻿Gulfstream Park _27022020_2_TARASTREET,﻿Gulfstream Park _27022020_2,"8,00",2,1,1,1,1,0,0,0,0
﻿Gulfstream Park _27022020_2_SHEISMYBABY,﻿Gulfstream Park _27022020_2,"20,55",5,0,0,1,1,1,0,0,0
﻿Gulfstream Park _27022020_2_OURPRIDE,﻿Gulfstream Park _27022020_2,"22,20",8,0,1,1,0,0,0,0,0
﻿Gulfstream Park _27022020_4_QUICKFINISH,﻿Gulfstream Park _27022020_4,"4,65",5,0,0,1,0,1,0,0,0
﻿Gulfstream Park _27022020_5_HAPPYTIME,﻿Gulfstream Park _27022020_5,"13,30",1,1,0,1,0,0,0,0,0
﻿Gulfstream Park _27022020_5_AWESOMEFILLY,﻿Gulfstream Park _27022020_5,"8,65",7,0,0,1,0,1,0,0,0
﻿Gulfstream Park _27022020_5_NOCONTROL,﻿Gulfstream Park _27022020_5,"19,05",10,0,1,1,0,1,0,0,0
﻿Gulfstream Park _27022020_6_ABBYLEIX,﻿Gulfstream Park _27022020_6,"7,30",4,0,1,1,0,1,0,0,0
﻿Gulfstream Park _27022020_6_STRONGER,﻿Gulfstream Park _27022020_6,"5,50",5,0,1,1,0,1,0,0,0
﻿Gulfstream Park _27022020_7_NEWMARKET,﻿Gulfstream Park _27022020_7,"6,85",1,1,1,1,0,1,0,0,0
﻿Gulfstream Park _27022020_7_MYSTICALMIS,﻿Gulfstream Park _27022020_7,"10,25",2,1,1,1,0,0,0,0,0
﻿Gulfstream Park _27022020_7_DIRECTWIN,﻿Gulfstream Park _27022020_7,"11,05",3,1,0,1,0,1,0,0,0
﻿Gulfstream Park _27022020_7_HARDCELLO,﻿Gulfstream Park _27022020_7,"4,30",9,0,0,1,0,0,0,0,0
﻿İzmir_28022020_1_GENÇBERK,﻿İzmir_28022020_1,"4,45",1,1,0,1,0,1,0,0,0
﻿İzmir_28022020_1_KELEŞHAN,﻿İzmir_28022020_1,"11,35",2,1,1,1,1,1,0,0,0
﻿İzmir_28022020_1_KARARLI,﻿İzmir_28022020_1,"7,00",3,1,0,1,0,1,0,0,0
﻿İzmir_28022020_1_MAKEDON,﻿İzmir_28022020_1,"32,10",4,0,1,1,0,1,0,0,0
﻿İzmir_28022020_1_KIZILKALE,﻿İzmir_28022020_1,"4,90",5,0,1,1,1,1,0,0,0
﻿İzmir_28022020_1_CESURAYAK,﻿İzmir_28022020_1,"5,05",6,0,0,1,0,1,0,0,0
﻿İzmir_28022020_1_KAPTANEVO,﻿İzmir_28022020_1,"14,15",7,0,0,1,0,1,0,0,0
﻿İzmir_28022020_1_TOZLU,﻿İzmir_28022020_1,"44,25",8,0,0,1,0,1,0,0,0
﻿İzmir_28022020_1_ERMEYDANI,﻿İzmir_28022020_1,"7,25",9,0,0,1,0,1,0,0,0
﻿İzmir_28022020_1_KÜÇÜKALOŞ,﻿İzmir_28022020_1,"23,45",10,0,0,1,0,0,0,0,0
﻿İzmir_28022020_1_ZORLUAT,﻿İzmir_28022020_1,"5,65",11,0,0,1,0,1,0,0,0
﻿İzmir_28022020_2_GOBEN,﻿İzmir_28022020_2,"9,05",1,1,0,1,0,1,0,0,0
﻿İzmir_28022020_2_KIZILHAN,﻿İzmir_28022020_2,"1,50",2,1,0,1,0,1,0,0,0
﻿İzmir_28022020_2_ZEKİOĞLUM,﻿İzmir_28022020_2,"14,70",3,1,0,1,0,1,0,0,0
﻿İzmir_28022020_2_KARAMIH,﻿İzmir_28022020_2,"5,10",4,0,0,1,0,1,0,0,0
﻿İzmir_28022020_2_KIŞLALI,﻿İzmir_28022020_2,"12,05",5,0,0,1,0,1,0,0,0
﻿İzmir_28022020_2_SELDANINOĞLU,﻿İzmir_28022020_2,"10,55",6,0,0,1,0,1,0,0,0
﻿İzmir_28022020_2_GÜNGÖRAĞA,﻿İzmir_28022020_2,"10,75",7,0,1,1,1,1,0,0,0
﻿İzmir_28022020_2_LAZDAYI,﻿İzmir_28022020_2,"55,05",8,0,1,1,0,1,0,0,0
﻿İzmir_28022020_2_DEMİRFIRTINASI,﻿İzmir_28022020_2,"88,70",9,0,1,1,0,1,0,0,0
﻿İzmir_28022020_3_MEDZAMOR,﻿İzmir_28022020_3,"1,65",1,1,1,1,1,1,0,0,0
﻿İzmir_28022020_3_ÖMERINMYLOVE,﻿İzmir_28022020_3,"3,30",2,1,1,1,0,0,0,0,0
﻿İzmir_28022020_3_ANGELITO,﻿İzmir_28022020_3,"2,80",3,1,1,1,0,0,0,0,0
﻿İzmir_28022020_3_KANNECİ,﻿İzmir_28022020_3,"12,80",4,0,0,1,0,1,0,0,0
﻿İzmir_28022020_4_MYBIANCA,﻿İzmir_28022020_4,"1,15",1,1,1,1,1,1,0,0,0
﻿İzmir_28022020_4_DOYOUNHEARTED,﻿İzmir_28022020_4,"3,10",2,1,1,1,1,1,0,0,0
﻿İzmir_28022020_4_PARAMPARÇA,﻿İzmir_28022020_4,"7,85",3,1,0,1,1,1,0,0,0
﻿İzmir_28022020_4_FOREVERHERE,﻿İzmir_28022020_4,"21,90",4,0,1,1,0,1,0,0,0
﻿İzmir_28022020_5_EXTRAVAGANT,﻿İzmir_28022020_5,"1,40",1,1,1,1,1,1,0,0,0
﻿İzmir_28022020_5_KICKCOLLEEN,﻿İzmir_28022020_5,"3,45",2,1,1,1,1,1,0,0,0
﻿İzmir_28022020_5_LOOKSTAR,﻿İzmir_28022020_5,"9,30",4,0,0,1,0,1,0,0,0
﻿İzmir_28022020_5_LUVİ,﻿İzmir_28022020_5,"13,15",5,0,0,1,1,1,0,0,0
﻿İzmir_28022020_6_SELİNİKA,﻿İzmir_28022020_6,"3,45",1,1,0,1,1,1,0,0,0
﻿İzmir_28022020_6_ESMERGÖZ,﻿İzmir_28022020_6,"4,45",2,1,0,1,0,1,0,0,0
﻿İzmir_28022020_6_MİRENDA,﻿İzmir_28022020_6,"4,30",3,1,1,1,1,1,0,0,0
﻿İzmir_28022020_6_ASLAPESETME,﻿İzmir_28022020_6,"4,90",4,0,0,1,0,1,0,0,0
﻿İzmir_28022020_6_DUYGUSELİ,﻿İzmir_28022020_6,"11,95",5,0,0,1,0,1,0,0,0
﻿İzmir_28022020_6_ESİLA,﻿İzmir_28022020_6,"8,80",6,0,0,1,0,1,0,0,0
﻿İzmir_28022020_6_KIZIMRAZİYE,﻿İzmir_28022020_6,"24,15",7,0,0,1,0,1,0,0,0
﻿İzmir_28022020_6_URLAKIZI,﻿İzmir_28022020_6,"8,10",8,0,1,1,0,0,0,0,0
﻿İzmir_28022020_6_SARIHANDAN,﻿İzmir_28022020_6,"35,15",9,0,1,1,0,1,0,0,0
﻿Kocaeli_28022020_1_CANSEKLAVİ,﻿Kocaeli_28022020_1,"4,45",1,1,0,1,0,1,0,0,0
﻿Kocaeli_28022020_1_BABÜRBEY,﻿Kocaeli_28022020_1,"4,30",2,1,0,1,1,1,0,0,0
﻿Kocaeli_28022020_1_CEVAHİRTAY,﻿Kocaeli_28022020_1,"30,65",3,1,0,1,0,1,0,0,0
﻿Kocaeli_28022020_1_FADİK,﻿Kocaeli_28022020_1,"11,75",4,0,1,1,0,1,0,0,0
﻿Kocaeli_28022020_1_SARRAFHAN,﻿Kocaeli_28022020_1,"16,05",5,0,0,1,0,1,0,0,0
﻿Kocaeli_28022020_1_YURDAIŞIK,﻿Kocaeli_28022020_1,"13,60",6,0,1,1,0,1,0,0,0
﻿Kocaeli_28022020_1_ULUBİLGE,﻿Kocaeli_28022020_1,"6,85",7,0,0,1,0,0,0,0,0
﻿Kocaeli_28022020_1_HİMAYUN,﻿Kocaeli_28022020_1,"10,50",8,0,0,1,0,1,0,0,0
﻿Kocaeli_28022020_1_İZBIRAK,﻿Kocaeli_28022020_1,"2,70",9,0,1,1,0,1,0,0,0
﻿Kocaeli_28022020_1_UÇANABLA,﻿Kocaeli_28022020_1,"47,90",10,0,0,1,0,1,0,0,0
﻿Kocaeli_28022020_1_ASİLKARDEŞ,﻿Kocaeli_28022020_1,"11,75",11,0,0,1,0,1,0,0,0
﻿Kocaeli_28022020_2_LIONEFE,﻿Kocaeli_28022020_2,"6,25",1,1,0,1,0,1,0,0,0
﻿Kocaeli_28022020_2_FEARLESSACTION,﻿Kocaeli_28022020_2,"2,80",2,1,0,1,1,1,0,0,0
﻿Kocaeli_28022020_2_ÖZGÜREFE,﻿Kocaeli_28022020_2,"5,50",3,1,1,1,0,0,0,0,0
﻿Kocaeli_28022020_2_MÜHENDİS,﻿Kocaeli_28022020_2,"6,05",4,0,0,1,0,1,0,0,0
﻿Kocaeli_28022020_2_MOUNTMONET,﻿Kocaeli_28022020_2,"16,25",5,0,0,1,0,1,0,0,0
﻿Kocaeli_28022020_2_HARPUTLUNUNOĞLU,﻿Kocaeli_28022020_2,"22,30",6,0,0,1,0,1,0,0,0
﻿Kocaeli_28022020_2_HONORABLE,﻿Kocaeli_28022020_2,"9,15",7,0,0,1,0,1,0,0,0
﻿Kocaeli_28022020_2_MAICON,﻿Kocaeli_28022020_2,"6,60",8,0,1,1,0,1,0,0,0
﻿Kocaeli_28022020_2_DISPARADOR,﻿Kocaeli_28022020_2,"81,25",9,0,1,1,0,1,0,0,0
﻿Kocaeli_28022020_2_INTHENAVY,﻿Kocaeli_28022020_2,"33,95",10,0,0,1,0,1,0,0,0
﻿Kocaeli_28022020_2_PAMUKBABA,﻿Kocaeli_28022020_2,"14,55",11,0,0,1,0,1,0,0,0
﻿Kocaeli_28022020_3_ECRİNKIZ,﻿Kocaeli_28022020_3,"2,35",1,1,1,1,0,1,0,0,0
﻿Kocaeli_28022020_3_CELALİYE,﻿Kocaeli_28022020_3,"3,40",2,1,0,1,1,1,0,0,0
﻿Kocaeli_28022020_3_THEBESTBUSE,﻿Kocaeli_28022020_3,"27,80",3,1,1,1,1,1,0,0,0
﻿Kocaeli_28022020_3_INNOCENTGHOST,﻿Kocaeli_28022020_3,"3,10",4,0,0,1,0,0,0,0,0
﻿Kocaeli_28022020_3_UÇANAT,﻿Kocaeli_28022020_3,"6,10",5,0,0,1,0,1,0,0,0
﻿Kocaeli_28022020_3_BLACKBOARD,﻿Kocaeli_28022020_3,"9,95",6,0,0,1,1,1,0,0,0
﻿Kocaeli_28022020_4_UĞURHAN,﻿Kocaeli_28022020_4,"5,05",1,1,1,1,0,1,0,0,0
﻿Kocaeli_28022020_4_ZIRCONIUM,﻿Kocaeli_28022020_4,"4,20",2,1,0,1,1,1,0,0,0
﻿Kocaeli_28022020_4_İLHAMKIZIM,﻿Kocaeli_28022020_4,"2,20",3,1,1,1,1,1,0,0,0
﻿Kocaeli_28022020_4_BABAARON,﻿Kocaeli_28022020_4,"3,55",4,0,1,1,0,1,0,0,0
﻿Kocaeli_28022020_4_FORTESARP,﻿Kocaeli_28022020_4,"16,35",5,0,0,1,0,1,0,0,0
﻿Kocaeli_28022020_4_SUGARMAN,﻿Kocaeli_28022020_4,"9,45",6,0,0,1,0,1,0,0,0
﻿Kocaeli_28022020_5_BLACKADLER,﻿Kocaeli_28022020_5,"26,20",1,1,0,1,0,1,0,0,0
﻿Kocaeli_28022020_5_BEHRAMKALE,﻿Kocaeli_28022020_5,"8,60",2,1,0,1,0,1,0,0,0
﻿Kocaeli_28022020_5_HOSLİ,﻿Kocaeli_28022020_5,"3,65",3,1,1,1,1,1,0,0,0
﻿Kocaeli_28022020_5_BLACKBROW,﻿Kocaeli_28022020_5,"3,15",4,0,0,1,0,1,0,0,0
﻿Kocaeli_28022020_5_STARALBİNA,﻿Kocaeli_28022020_5,"12,95",5,0,1,1,0,0,0,0,0
﻿Kocaeli_28022020_5_BAŞBELA,﻿Kocaeli_28022020_5,"20,10",6,0,1,1,0,1,0,0,0
﻿Kocaeli_28022020_5_SAVAŞATI,﻿Kocaeli_28022020_5,"2,45",7,0,0,1,0,1,0,0,0
﻿Kocaeli_28022020_5_SUVLABAY,﻿Kocaeli_28022020_5,"15,30",8,0,0,1,1,1,0,0,0
﻿Kocaeli_28022020_6_EĞİLLİ,﻿Kocaeli_28022020_6,"4,45",1,1,0,1,1,1,0,0,0
﻿Kocaeli_28022020_6_PİSTOLSTAR,﻿Kocaeli_28022020_6,"23,80",2,1,1,1,0,1,0,0,0
﻿Kocaeli_28022020_6_SONKAN,﻿Kocaeli_28022020_6,"21,55",3,1,1,1,0,1,0,0,0
﻿Kocaeli_28022020_6_AKHİSARLI,﻿Kocaeli_28022020_6,"3,55",4,0,0,1,0,1,0,0,0
﻿Kocaeli_28022020_6_YEŞİLGÖZLÜIRMAK,﻿Kocaeli_28022020_6,"21,05",5,0,0,1,0,1,0,0,0
﻿Kocaeli_28022020_6_KIŞTEPESİ,﻿Kocaeli_28022020_6,"7,10",6,0,0,1,0,1,0,0,0
﻿Kocaeli_28022020_6_KİRLİFAHO,﻿Kocaeli_28022020_6,"27,70",7,0,0,1,0,1,0,0,0
﻿Kocaeli_28022020_6_ŞARAKIZI,﻿Kocaeli_28022020_6,"35,30",8,0,0,1,0,1,0,0,0
﻿Kocaeli_28022020_6_HIZSAÇAN,﻿Kocaeli_28022020_6,"46,35",9,0,1,1,0,0,0,0,0
